18/6069,2258,Industria,Transporte y mantenimiento de vehículos,Electromecánica de vehículos,MANTENIMIENTO DEL MOTOR Y SUS SISTEMAS AUXILIARES,MANTENIMIENTO DEL MOTOR Y SUS SISTEMAS AUXILIARES,440,80,SÍ,Presencial,Desempleados,AQUINUVE,912902417,aquinuve@gmail.com,Calle Batalla de Brunete. 29,28946,FUENLABRADA
18/6070,2259,Industria,Transporte y mantenimiento de vehículos,Carrocería de vehículos,PINTURA DE VEHÍCULOS,PINTURA DE VEHÍCULOS,460,40,SÍ,Presencial,Desempleados,AQUINUVE,912902417,aquinuve@gmail.com,Calle Batalla de Brunete. 29,28946,FUENLABRADA
18/6071,2260,Servicios,Administración y gestión,Administración y auditoría,ACTIVIDADES DE GESTIÓN ADMINISTRATIVA,ACTIVIDADES DE GESTIÓN ADMINISTRATIVA,800,80,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6072,2261,Servicios,Administración y gestión,Gestión de la información y la comunicación,ACTIVIDADES ADMINISTRATIVAS EN LA RELACIÓN CON EL CLIENTE,ACTIVIDADES ADMINISTRATIVAS EN LA RELACIÓN CON EL CLIENTE,680,120,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6073,2262,Servicios,Administración y gestión,Finanzas y seguros,FINANCIACIÓN DE EMPRESAS,FINANCIACIÓN DE EMPRESAS,550,80,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6074,2263,Servicios,Actividades fisicas y deportivas,Actividades físico-deportivo recreativas,ANIMACIÓN FÍSICO-DEPORTIVA Y RECREATIVA,ANIMACIÓN FÍSICO-DEPORTIVA Y RECREATIVA,470,120,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6075,2264,Servicios,Actividades fisicas y deportivas,Actividades físico-deportivo recreativas,ANIMACIÓN FÍSICO-DEPORTIVA Y RECREATIVA,ANIMACIÓN FÍSICO-DEPORTIVA Y RECREATIVA,470,120,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6076,2265,Servicios,Actividades fisicas y deportivas,Actividades físico-deportivo recreativas,INSTRUCCIÓN EN YOGA,INSTRUCCIÓN EN YOGA,430,120,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6077,2266,Servicios,Actividades fisicas y deportivas,Actividades físico-deportivo recreativas,INSTRUCCIÓN EN YOGA,INSTRUCCIÓN EN YOGA,430,120,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6078,2267,Servicios,Actividades fisicas y deportivas,Actividades físico-deportivo recreativas,OPERACIONES AUXILIARES EN LA ORGANIZACIÓN DE ACTIVIDADES Y FUNCIONAMIENTO DE INSTALACIONES DEPORTIVAS,OPERACIONES AUXILIARES EN LA ORGANIZACIÓN DE ACTIVIDADES Y FUNCIONAMIENTO DE INSTALACIONES DEPORTIVAS,180,80,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6079,2268,Servicios,Actividades fisicas y deportivas,Actividades físico-deportivo recreativas,OPERACIONES AUXILIARES EN LA ORGANIZACIÓN DE ACTIVIDADES Y FUNCIONAMIENTO DE INSTALACIONES DEPORTIVAS,OPERACIONES AUXILIARES EN LA ORGANIZACIÓN DE ACTIVIDADES Y FUNCIONAMIENTO DE INSTALACIONES DEPORTIVAS,180,80,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6080,2269,Servicios,Comercio y marketing,Compraventa,ATENCIÓN AL CLIENTE. CONSUMIDOR O USUARIO,ATENCIÓN AL CLIENTE. CONSUMIDOR O USUARIO,420,40,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6081,2270,Servicios,Comercio y marketing,Compraventa,GESTIÓN COMERCIAL DE VENTAS,GESTIÓN COMERCIAL DE VENTAS,530,80,SÍ,Presencial,Desempleados,VILLA DE MÓSTOLES - AQUINUVE,912902417,aquinuve@gmail.com,Camino Humanes. 40,28938,MÓSTOLES
18/6082,2271,Servicios,Administración y gestión,Gestión de la información y la comunicación,ASISTENCIA A LA DIRECCIÓN,ASISTENCIA A LA DIRECCIÓN,530,80,SÍ,Presencial,Desempleados,ACADEMIA COSMOS,916737134,cmartin@btgestion.es,Calle Lisboa. 3,28820,COSLADA
18/6083,2272,Servicios,Comercio y marketing,Logística comercial y gestión del transporte,GESTIÓN Y CONTROL DEL APROVISIONAMIENTO,GESTIÓN Y CONTROL DEL APROVISIONAMIENTO,370,80,SÍ,Presencial,Desempleados,ACADEMIA COSMOS,916737134,cmartin@btgestion.es,Calle Lisboa. 3,28820,COSLADA
18/6084,2273,Servicios,Comercio y marketing,Marketing y relaciones públicas,MARKETING Y COMPRAVENTA INTERNACIONAL,MARKETING Y COMPRAVENTA INTERNACIONAL,710,40,SÍ,Presencial,Desempleados,ACADEMIA COSMOS,916737134,cmartin@btgestion.es,Calle Lisboa. 3,28820,COSLADA
18/6085,2274,Servicios,Informática  y comunicaciones,Sistemas y telemática,ADMINISTRACIÓN DE SERVICIOS DE INTERNET,ADMINISTRACIÓN DE SERVICIOS DE INTERNET,510,80,SÍ,Presencial,Desempleados,ACADEMIA COSMOS,916737134,cmartin@btgestion.es,Calle Lisboa. 3,28820,COSLADA
18/6086,2275,Servicios,Seguridad y medioambiente,Gestión ambiental,GESTIÓN AMBIENTAL,GESTIÓN AMBIENTAL,420,80,SÍ,Presencial,Desempleados,ACADEMIA COSMOS,916737134,cmartin@btgestion.es,Calle Lisboa. 3,28820,COSLADA
18/6087,2276,Servicios,Servicios socioculturales y a la comunidad,Actividades culturales y recreativas,DINAMIZACIÓN COMUNITARIA,DINAMIZACIÓN COMUNITARIA,490,120,SÍ,Presencial,Desempleados,ACADEMIA COSMOS,916737134,cmartin@btgestion.es,Calle Lisboa. 3,28820,COSLADA
18/6088,2277,Servicios,Servicios socioculturales y a la comunidad,Actividades culturales y recreativas,DINAMIZACIÓN. PROGRAMACIÓN Y DESARROLLO DE ACCIONES CULTURALES,DINAMIZACIÓN. PROGRAMACIÓN Y DESARROLLO DE ACCIONES CULTURALES,400,80,SÍ,Presencial,Desempleados,ACADEMIA COSMOS,916737134,cmartin@btgestion.es,Calle Lisboa. 3,28820,COSLADA
18/6089,2278,Servicios,Servicios socioculturales y a la comunidad,Formación y educación,ATENCIÓN AL ALUMNADO CON NECESIDADES EDUCATIVAS ESPECIALES (ACNEE) EN Centros EDUCATIVOS,ATENCIÓN AL ALUMNADO CON NECESIDADES EDUCATIVAS ESPECIALES (ACNEE) EN Centros EDUCATIVOS,470,80,SÍ,Presencial,Desempleados,ACADEMIA COSMOS,916737134,cmartin@btgestion.es,Calle Lisboa. 3,28820,COSLADA
18/6090,2279,Servicios,Servicios socioculturales y a la comunidad,Atención social,MEDIACIÓN COMUNITARIA,MEDIACIÓN COMUNITARIA,340,80,SÍ,Presencial,Desempleados,ACADEMIA COSMOS,916737134,cmartin@btgestion.es,Calle Lisboa. 3,28820,COSLADA
18/6091,2280,Servicios,Administración y gestión,Gestión de la información y la comunicación,ASISTENCIA A LA DIRECCIÓN,ASISTENCIA A LA DIRECCIÓN,530,80,SÍ,Presencial,Desempleados,CENTRO DE FORMACION DOCENCIA Y FORMACION MÓSTOLES,0,cmartin@btgestion.es,Avenida Olímpica. 25  1,28935,MÓSTOLES
18/6092,2281,Servicios,Comercio y marketing,Logística comercial y gestión del transporte,GESTIÓN Y CONTROL DEL APROVISIONAMIENTO,GESTIÓN Y CONTROL DEL APROVISIONAMIENTO,370,80,SÍ,Presencial,Desempleados,CENTRO DE FORMACION DOCENCIA Y FORMACION MÓSTOLES,0,cmartin@btgestion.es,Avenida Olímpica. 25  1,28935,MÓSTOLES
18/6093,2282,Servicios,Informática  y comunicaciones,Sistemas y telemática,ADMINISTRACIÓN DE SERVICIOS DE INTERNET,ADMINISTRACIÓN DE SERVICIOS DE INTERNET,510,80,SÍ,Presencial,Desempleados,CENTRO DE FORMACION DOCENCIA Y FORMACION MÓSTOLES,0,cmartin@btgestion.es,Avenida Olímpica. 25  1,28935,MÓSTOLES
18/6094,2283,Servicios,Seguridad y medioambiente,Gestión ambiental,GESTIÓN AMBIENTAL,GESTIÓN AMBIENTAL,420,80,SÍ,Presencial,Desempleados,CENTRO DE FORMACION DOCENCIA Y FORMACION MÓSTOLES,0,cmartin@btgestion.es,Avenida Olímpica. 25  1,28935,MÓSTOLES
18/6095,2284,Servicios,Servicios socioculturales y a la comunidad,Actividades culturales y recreativas,DINAMIZACIÓN COMUNITARIA,DINAMIZACIÓN COMUNITARIA,490,120,SÍ,Presencial,Desempleados,CENTRO DE FORMACION DOCENCIA Y FORMACION MÓSTOLES,0,cmartin@btgestion.es,Avenida Olímpica. 25  1,28935,MÓSTOLES
18/6096,2285,Servicios,Servicios socioculturales y a la comunidad,Actividades culturales y recreativas,DINAMIZACIÓN COMUNITARIA,DINAMIZACIÓN COMUNITARIA,490,120,SÍ,Presencial,Desempleados,CENTRO DE FORMACION DOCENCIA Y FORMACION MÓSTOLES,0,cmartin@btgestion.es,Avenida Olímpica. 25  1,28935,MÓSTOLES
18/6097,2286,Servicios,Servicios socioculturales y a la comunidad,Actividades culturales y recreativas,DINAMIZACIÓN. PROGRAMACIÓN Y DESARROLLO DE ACCIONES CULTURALES,DINAMIZACIÓN. PROGRAMACIÓN Y DESARROLLO DE ACCIONES CULTURALES,400,80,SÍ,Presencial,Desempleados,CENTRO DE FORMACION DOCENCIA Y FORMACION MÓSTOLES,0,cmartin@btgestion.es,Avenida Olímpica. 25  1,28935,MÓSTOLES
18/6098,2287,Servicios,Servicios socioculturales y a la comunidad,Formación y educación,PROMOCIÓN PARA LA IGUALDAD EFECTIVA DE MUJERES Y HOMBRES,PROMOCIÓN PARA LA IGUALDAD EFECTIVA DE MUJERES Y HOMBRES,450,120,SÍ,Presencial,Desempleados,CENTRO DE FORMACION DOCENCIA Y FORMACION MÓSTOLES,0,cmartin@btgestion.es,Avenida Olímpica. 25  1,28935,MÓSTOLES
18/6099,2288,Servicios,Servicios socioculturales y a la comunidad,Atención social,MEDIACIÓN COMUNITARIA,MEDIACIÓN COMUNITARIA,340,80,SÍ,Presencial,Desempleados,CENTRO DE FORMACION DOCENCIA Y FORMACION MÓSTOLES,0,cmartin@btgestion.es,Avenida Olímpica. 25  1,28935,MÓSTOLES
18/6100,2289,Servicios,Administración y gestión,Administración y auditoría,ASISTENCIA EN LA GESTIÓN DE LOS PROCEDIMIENTOS TRIBUTARIOS,ASISTENCIA EN LA GESTIÓN DE LOS PROCEDIMIENTOS TRIBUTARIOS,700,40,SÍ,Presencial,Desempleados,DOCENCIA Y FORMACION. S.L.,0,0,Calle Juan Esplandiu. 15 2,28007,MADRID
18/6101,2290,Servicios,Administración y gestión,Administración y auditoría,CREACIÓN Y GESTIÓN DE MICROEMPRESAS,CREACIÓN Y GESTIÓN DE MICROEMPRESAS,480,40,SÍ,Presencial,Desempleados,DOCENCIA Y FORMACION. S.L.,0,0,Calle Juan Esplandiu. 15 2,28007,MADRID
18/6102,2291,Servicios,Administración y gestión,Gestión de la información y la comunicación,ASISTENCIA A LA DIRECCIÓN,ASISTENCIA A LA DIRECCIÓN,530,80,SÍ,Presencial,Desempleados,DOCENCIA Y FORMACION. S.L.,0,0,Calle Juan Esplandiu. 15 2,28007,MADRID
18/6103,2292,Servicios,Servicios socioculturales y a la comunidad,Formación y educación,ATENCIÓN AL ALUMNADO CON NECESIDADES EDUCATIVAS ESPECIALES (ACNEE) EN Centros EDUCATIVOS,ATENCIÓN AL ALUMNADO CON NECESIDADES EDUCATIVAS ESPECIALES (ACNEE) EN Centros EDUCATIVOS,470,80,SÍ,Presencial,Desempleados,DOCENCIA Y FORMACION. S.L.,0,0,Calle Juan Esplandiu. 15 2,28007,MADRID
18/6104,2293,Servicios,Servicios socioculturales y a la comunidad,Formación y educación,ATENCIÓN AL ALUMNADO CON NECESIDADES EDUCATIVAS ESPECIALES (ACNEE) EN Centros EDUCATIVOS,ATENCIÓN AL ALUMNADO CON NECESIDADES EDUCATIVAS ESPECIALES (ACNEE) EN Centros EDUCATIVOS,470,80,SÍ,Presencial,Desempleados,DOCENCIA Y FORMACION. S.L.,0,0,Calle Juan Esplandiu. 15 2,28007,MADRID
18/6105,2294,Servicios,Servicios socioculturales y a la comunidad,Atención social,MEDIACIÓN COMUNITARIA,MEDIACIÓN COMUNITARIA,340,80,SÍ,Presencial,Desempleados,DOCENCIA Y FORMACION. S.L.,0,0,Calle Juan Esplandiu. 15 2,28007,MADRID
18/6106,2295,Servicios,Servicios socioculturales y a la comunidad,Atención social,MEDIACIÓN COMUNITARIA,MEDIACIÓN COMUNITARIA,340,80,SÍ,Presencial,Desempleados,DOCENCIA Y FORMACION. S.L.,0,0,Calle Juan Esplandiu. 15 2,28007,MADRID
18/6107,2296,Servicios,Imagen personal,Estética,SERVICIOS AUXILIARES DE ESTÉTICA,SERVICIOS AUXILIARES DE ESTÉTICA,240,120,SÍ,Presencial,Desempleados,CENTRO DE FORMACION CHS ESPACIO DE IMAGEN,916134552,formacionchs@gmail.com,Calle Las Palmas. 9,28937,MÓSTOLES
18/6108,2297,Servicios,Imagen personal,Estética,SERVICIOS AUXILIARES DE ESTÉTICA,SERVICIOS AUXILIARES DE ESTÉTICA,240,120,SÍ,Presencial,Desempleados,CENTRO DE FORMACION CHS ESPACIO DE IMAGEN,916134552,formacionchs@gmail.com,Calle Las Palmas. 9,28937,MÓSTOLES
18/6109,2298,Servicios,Imagen personal,Peluquería y tratamientos de piel y belleza,CUIDADOS ESTÉTICOS DE MANOS Y PIES,CUIDADOS ESTÉTICOS DE MANOS Y PIES,280,80,SÍ,Presencial,Desempleados,CENTRO DE FORMACION CHS ESPACIO DE IMAGEN,916134552,formacionchs@gmail.com,Calle Las Palmas. 9,28937,MÓSTOLES
18/6110,2299,Servicios,Imagen personal,Peluquería y tratamientos de piel y belleza,CUIDADOS ESTÉTICOS DE MANOS Y PIES,CUIDADOS ESTÉTICOS DE MANOS Y PIES,280,80,SÍ,Presencial,Desempleados,CENTRO DE FORMACION CHS ESPACIO DE IMAGEN,916134552,formacionchs@gmail.com,Calle Las Palmas. 9,28937,MÓSTOLES
18/6111,2300,Servicios,Imagen personal,Peluquería,SERVICIOS AUXILIARES DE PELUQUERÍA,SERVICIOS AUXILIARES DE PELUQUERÍA,210,120,SÍ,Presencial,Desempleados,CENTRO DE FORMACION CHS ESPACIO DE IMAGEN,916134552,formacionchs@gmail.com,Calle Las Palmas. 9,28937,MÓSTOLES
18/6112,2301,Servicios,Imagen personal,Peluquería,SERVICIOS AUXILIARES DE PELUQUERÍA,SERVICIOS AUXILIARES DE PELUQUERÍA,210,120,SÍ,Presencial,Desempleados,CENTRO DE FORMACION CHS ESPACIO DE IMAGEN,916134552,formacionchs@gmail.com,Calle Las Palmas. 9,28937,MÓSTOLES
18/6113,2302,Servicios,Imagen personal,Peluquería,PELUQUERÍA,PELUQUERÍA,590,120,SÍ,Presencial,Desempleados,CENTRO DE FORMACION CHS ESPACIO DE IMAGEN,916134552,formacionchs@gmail.com,Calle Las Palmas. 9,28937,MÓSTOLES
18/6114,2303,Servicios,Imagen personal,Peluquería,TRATAMIENTOS CAPILARES ESTÉTICOS,TRATAMIENTOS CAPILARES ESTÉTICOS,320,120,SÍ,Presencial,Desempleados,CENTRO DE FORMACION CHS ESPACIO DE IMAGEN,916134552,formacionchs@gmail.com,Calle Las Palmas. 9,28937,MÓSTOLES
18/6115,2304,Servicios,Administración y gestión,Gestión de la información y la comunicación,OPERACIONES AUXILIARES DE SERVICIOS ADMINISTRATIVOS Y GENERALES,OPERACIONES AUXILIARES DE SERVICIOS ADMINISTRATIVOS Y GENERALES,390,40,SÍ,Presencial,Desempleados,ADADLID SERVICIOS CORPORATIVOS. S.L.,914622271,cesplusultra@cesplusultra.com,Calle Monseñor Oscar Romero. 72,28025,MADRID
18/6116,2305,Servicios,Administración y gestión,Finanzas y seguros,COMERCIALIZACIÓN Y ADMINISTRACIÓN DE PRODUCTOS Y SERVICIOS FINANCIEROS,COMERCIALIZACIÓN Y ADMINISTRACIÓN DE PRODUCTOS Y SERVICIOS FINANCIEROS,720,80,SÍ,Presencial,Desempleados,ADADLID SERVICIOS CORPORATIVOS. S.L.,914622271,cesplusultra@cesplusultra.com,Calle Monseñor Oscar Romero. 72,28025,MADRID
18/6117,2306,Servicios,Comercio y marketing,Logística comercial y gestión del transporte,TRÁFICO DE MERCANCÍAS POR CARRETERA,TRÁFICO DE MERCANCÍAS POR CARRETERA,440,80,SÍ,Presencial,Desempleados,ADADLID SERVICIOS CORPORATIVOS. S.L.,914622271,cesplusultra@cesplusultra.com,Calle Monseñor Oscar Romero. 72,28025,MADRID
18/6118,2307,Servicios,Comercio y marketing,Logística comercial y gestión del transporte,TRÁFICO DE VIAJEROS POR CARRETERA,TRÁFICO DE VIAJEROS POR CARRETERA,370,80,SÍ,Presencial,Desempleados,ADADLID SERVICIOS CORPORATIVOS. S.L.,914622271,cesplusultra@cesplusultra.com,Calle Monseñor Oscar Romero. 72,28025,MADRID
18/6119,2308,Servicios,Comercio y marketing,Logística comercial y gestión del transporte,ORGANIZACIÓN DEL TRANSPORTE Y LA DISTRIBUCIÓN,ORGANIZACIÓN DEL TRANSPORTE Y LA DISTRIBUCIÓN,340,80,SÍ,Presencial,Desempleados,ADADLID SERVICIOS CORPORATIVOS. S.L.,914622271,cesplusultra@cesplusultra.com,Calle Monseñor Oscar Romero. 72,28025,MADRID
18/6120,2309,Servicios,Comercio y marketing,Logística comercial y gestión del transporte,GESTIÓN COMERCIAL Y FINANCIERA DEL Transporte por carretera,GESTIÓN COMERCIAL Y FINANCIERA DEL Transporte por carretera,550,80,SÍ,Presencial,Desempleados,ADADLID SERVICIOS CORPORATIVOS. S.L.,914622271,cesplusultra@cesplusultra.com,Calle Monseñor Oscar Romero. 72,28025,MADRID
18/6121,2310,Servicios,Comercio y marketing,Marketing y relaciones públicas,ASISTENCIA A LA INVESTIGACIÓN DE MERCADOS,ASISTENCIA A LA INVESTIGACIÓN DE MERCADOS,430,80,SÍ,Presencial,Desempleados,ADADLID SERVICIOS CORPORATIVOS. S.L.,914622271,cesplusultra@cesplusultra.com,Calle Monseñor Oscar Romero. 72,28025,MADRID
18/6122,2311,Servicios,Comercio y marketing,Compraventa,CONTROL Y FORMACIÓN EN CONSUMO,CONTROL Y FORMACIÓN EN CONSUMO,460,80,SÍ,Presencial,Desempleados,ADADLID SERVICIOS CORPORATIVOS. S.L.,914622271,cesplusultra@cesplusultra.com,Calle Monseñor Oscar Romero. 72,28025,MADRID
18/6123,2312,Servicios,Hostelería y Turismo,Información. promoción y desarrollo turístico,PROMOCIÓN TURÍSTICA LOCAL E INFORMACIÓN AL VISITANTE,PROMOCIÓN TURÍSTICA LOCAL E INFORMACIÓN AL VISITANTE,570,120,SÍ,Presencial,Desempleados,ADADLID SERVICIOS CORPORATIVOS. S.L.,914622271,cesplusultra@cesplusultra.com,Calle Monseñor Oscar Romero. 72,28025,MADRID
18/6124,2313,Servicios,Informática  y comunicaciones,Desarrollo,CONFECCIÓN Y PUBLICACIÓN DE PÁGINAS WEB,CONFECCIÓN Y PUBLICACIÓN DE PÁGINAS WEB,480,80,SÍ,Presencial,Desempleados,ADADLID SERVICIOS CORPORATIVOS. S.L.,914622271,cesplusultra@cesplusultra.com,Calle Monseñor Oscar Romero. 72,28025,MADRID
18/6125,2314,Servicios,Administración y gestión,Finanzas y seguros,COMERCIALIZACIÓN Y ADMINISTRACIÓN DE PRODUCTOS Y SERVICIOS FINANCIEROS,COMERCIALIZACIÓN Y ADMINISTRACIÓN DE PRODUCTOS Y SERVICIOS FINANCIEROS,720,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS. S.L.,914480203,angel.gallego@adalidinmark.com,Calle de las Mercedes. 19,28020,MADRID
18/6126,2315,Servicios,Comercio y marketing,Logística comercial y gestión del transporte,ORGANIZACIÓN DEL TRANSPORTE Y LA DISTRIBUCIÓN,ORGANIZACIÓN DEL TRANSPORTE Y LA DISTRIBUCIÓN,340,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS. S.L.,914480203,angel.gallego@adalidinmark.com,Calle de las Mercedes. 19,28020,MADRID
18/6127,2316,Servicios,Comercio y marketing,Marketing y relaciones públicas,ASISTENCIA A LA INVESTIGACIÓN DE MERCADOS,ASISTENCIA A LA INVESTIGACIÓN DE MERCADOS,430,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS. S.L.,914480203,angel.gallego@adalidinmark.com,Calle de las Mercedes. 19,28020,MADRID
18/6128,2317,Servicios,Comercio y marketing,Compraventa,GESTIÓN COMERCIAL INMOBILIARIA,GESTIÓN COMERCIAL INMOBILIARIA,540,40,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS. S.L.,914480203,angel.gallego@adalidinmark.com,Calle de las Mercedes. 19,28020,MADRID
18/6129,2318,Servicios,Comercio y marketing,Compraventa,CONTROL Y FORMACIÓN EN CONSUMO,CONTROL Y FORMACIÓN EN CONSUMO,460,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS. S.L.,914480203,angel.gallego@adalidinmark.com,Calle de las Mercedes. 19,28020,MADRID
18/6130,2319,Servicios,Hostelería y Turismo,Información. promoción y desarrollo turístico,PROMOCIÓN TURÍSTICA LOCAL E INFORMACIÓN AL VISITANTE,PROMOCIÓN TURÍSTICA LOCAL E INFORMACIÓN AL VISITANTE,570,120,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS. S.L.,914480203,angel.gallego@adalidinmark.com,Calle de las Mercedes. 19,28020,MADRID
18/6131,2320,Servicios,Informática  y comunicaciones,Desarrollo,PROGRAMACIÓN CON LENGUAJES ORIENTADOS A OBJETOS Y BASES DE DATOS RELACIONALES,PROGRAMACIÓN CON LENGUAJES ORIENTADOS A OBJETOS Y BASES DE DATOS RELACIONALES,630,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS. S.L.,914480203,angel.gallego@adalidinmark.com,Calle de las Mercedes. 19,28020,MADRID
18/6132,2321,Servicios,Informática  y comunicaciones,Sistemas y telemática,GESTIÓN DE SISTEMAS INFORMÁTICOS,GESTIÓN DE SISTEMAS INFORMÁTICOS,420,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS. S.L.,914480203,angel.gallego@adalidinmark.com,Calle de las Mercedes. 19,28020,MADRID
18/6133,2322,Servicios,Servicios socioculturales y a la comunidad,Formación y educación,INFORMACIÓN JUVENIL,INFORMACIÓN JUVENIL,360,120,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS. S.L.,914480203,angel.gallego@adalidinmark.com,Calle de las Mercedes. 19,28020,MADRID
18/6134,2323,Servicios,Informática  y comunicaciones,Desarrollo,CONFECCIÓN Y PUBLICACIÓN DE PÁGINAS WEB,CONFECCIÓN Y PUBLICACIÓN DE PÁGINAS WEB,480,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS S.L.,916115955,info@ondasescolares.com,Calle Carolina Coronado. 16,28981,PARLA
18/6135,2324,Servicios,Informática  y comunicaciones,Desarrollo,DESARROLLO DE APLICACIONES CON TECNOLOGÍAS WEB,DESARROLLO DE APLICACIONES CON TECNOLOGÍAS WEB,510,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS S.L.,916115955,info@ondasescolares.com,Calle Carolina Coronado. 16,28981,PARLA
18/6136,2325,Servicios,Informática  y comunicaciones,Sistemas y telemática,SEGURIDAD INFORMÁTICA,SEGURIDAD INFORMÁTICA,420,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS S.L.,916115955,info@ondasescolares.com,Calle Carolina Coronado. 16,28981,PARLA
18/6137,2326,Servicios,Informática  y comunicaciones,Sistemas y telemática,ADMINISTRACIÓN DE SERVICIOS DE INTERNET,ADMINISTRACIÓN DE SERVICIOS DE INTERNET,510,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS S.L.,916115955,info@ondasescolares.com,Calle Carolina Coronado. 16,28981,PARLA
18/6138,2327,Servicios,Informática  y comunicaciones,Sistemas y telemática,PROGRAMACIÓN DE SISTEMAS INFORMÁTICOS,PROGRAMACIÓN DE SISTEMAS INFORMÁTICOS,510,80,SÍ,Presencial,Desempleados,ADALID SERVICIOS CORPORATIVOS S.L.,916115955,info@ondasescolares.com,Calle Carolina Coronado. 16,28981,PARLA
18/6139,2328,Servicios,Comercio y marketing,Logística comercial y gestión del transporte,TRÁFICO DE VIAJEROS POR CARRETERA,TRÁFICO DE VIAJEROS POR CARRETERA,370,80,SÍ,Presencial,Desempleados,AUTOESCUELA GALA,917242842,mblanquez@autoescuelagala.com,Calle EJE 7 - Nº 3  (Polg. CTM-Mercamadrid).,28053,MADRID
18/6140,2329,Servicios,Comercio y marketing,Logística comercial y gestión del transporte,ORGANIZACIÓN Y GESTIÓN DE ALMACENES,ORGANIZACIÓN Y GESTIÓN DE ALMACENES,310,80,SÍ,Presencial,Desempleados,AUTOESCUELA GALA,917242842,mblanquez@autoescuelagala.com,Calle EJE 7 - Nº 3  (Polg. CTM-Mercamadrid).,28053,MADRID
18/6141,2330,Servicios,Sanidad,Atención sanitaria,ATENCIÓN SANITARIA A MÚLTIPLES VÍCTIMAS Y CATÁSTROFES,ATENCIÓN SANITARIA A MÚLTIPLES VÍCTIMAS Y CATÁSTROFES,340,120,SÍ,Presencial,Desempleados,AUTOESCUELA GALA,917242842,mblanquez@autoescuelagala.com,Calle EJE 7 - Nº 3  (Polg. CTM-Mercamadrid).,28053,MADRID
18/6142,2331,Servicios,Sanidad,Atención sanitaria,TRANSPORTE SANITARIO,TRANSPORTE SANITARIO,400,160,SÍ,Presencial,Desempleados,AUTOESCUELA GALA,917242842,mblanquez@autoescuelagala.com,Calle EJE 7 - Nº 3  (Polg. CTM-Mercamadrid).,28053,MADRID
18/6143,2332,Servicios,Seguridad y medioambiente,Gestión ambiental,GESTIÓN AMBIENTAL,GESTIÓN AMBIENTAL,420,80,SÍ,Presencial,Desempleados,AUTOESCUELA GALA,917242842,mblanquez@autoescuelagala.com,Calle EJE 7 - Nº 3  (Polg. CTM-Mercamadrid).,28053,MADRID
18/6144,2333,Servicios,Servicios socioculturales y a la comunidad,Atención social,GESTIÓN DE LLAMADAS DE TELEASISTENCIA,GESTIÓN DE LLAMADAS DE TELEASISTENCIA,230,80,SÍ,Presencial,Desempleados,AUTOESCUELA GALA,917242842,mblanquez@autoescuelagala.com,Calle EJE 7 - Nº 3  (Polg. CTM-Mercamadrid).,28053,MADRID
